%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
2126,-10.07391758870892,-13.795699657994888,-4.785888268454837,-13.188063586577382,-13.019679883774174,-11.307793252911644,-8.678079027564387,-2.212136389553809,1.0222521197301262,0.7524474918407371,7.337766558402405,9.718362416452493,6.215774585493991,5.315912800897204,9.13146757161168,9.14778522502159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2127,-21.684920131316293,-26.082133520362625,-20.241468873070144,-25.84404398372784,-28.101371916808517,-26.447442284623836,-25.408026331908893,-17.788185810821712,-20.1330805060321,-19.294170063963477,-13.030256647648184,-10.556429206131586,-15.020002527383234,-14.36071218032141,-9.614779849262604,-11.344765577985324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2128,-6.71965341788334,-10.227446920706239,-7.137660242233771,-7.8699376231572415,-11.848573388203604,-8.097314532522699,-12.912590223210643,-4.104923973206073,-21.22981200267141,-18.38598908188127,-15.750649839843806,-9.924999346159215,-17.588720999929404,-15.768200685277545,-12.205161284229366,-12.278515438627963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2129,2.5041480049258666,1.5467643566493017,9.0689175025286,5.653687328933742,1.0910950125394514,7.069030231837381,7.290201381158676,6.411721967117902,-9.434357875872973,-8.368473009843637,-3.0621264389723812,-3.1550550438159526,-6.60520602408933,-7.317447940273105,-3.666312795929244,-1.8734358459334501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2130,9.48505537037857,9.11347771851969,20.33239577377151,10.780320335001235,6.943999066071832,15.355146845345564,17.214215529305534,9.833311137417358,11.688986160787998,9.480865090801743,19.328012731190093,15.811148044146965,16.470731858270216,13.83134516863641,18.64180776997979,22.534436333580697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2131,8.64138118217617,9.904165905187647,14.849153521264613,6.895686546996151,3.770119603445682,12.803050567051335,5.236513006039733,5.992360159284306,13.254737205676712,11.361854774646044,21.661674920579348,22.458915361395164,19.273141391525773,19.052387374174764,21.629351384881577,26.780069444036343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2132,3.57165011668933,7.970288747418785,7.193881174116633,3.5076029513188054,-0.38256499486616846,9.039114097808437,-4.6193187338007355,1.6541611790064366,2.79373279919756,3.4197957878813767,8.627526950714174,14.879006586332586,6.398051246673557,9.086582319068956,7.378336348446748,11.336029441719184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2133,13.582655493764538,14.64821197447828,17.12382129418949,12.039023225446636,9.623644006551906,18.378870915723326,7.598399112932649,11.654001736439037,12.462977072454311,13.812537283650926,15.656939028617078,23.972566267465453,15.795430881288887,17.57828591873885,17.49583564169051,17.873875402020044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2134,2.068717177521259,-2.1369637793650194,4.995308159786425,-4.05501520680339,-2.706420963335496,1.0300210197270312,-1.0060361408434484,-2.753709996504109,7.4685644829396125,6.552548027731412,13.068578059063697,15.289441021519302,13.8093329148358,10.614600451373924,16.87670531514491,12.354342464701425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2135,-8.742725329348236,-13.22316458897287,-3.8337649171904173,-14.313989033938787,-11.357572990574763,-11.42570332869075,-7.992261987351707,-12.604266092415635,-7.386524642933857,-13.27641434313761,1.5485725554495886,-5.206642343570721,-2.379601941839667,-9.413481979555492,-1.2686321012113027,-6.355968226981936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2136,6.625151676172939,4.8953013530645855,12.322262661081144,5.26448838594426,5.33846938336028,10.500936956084129,4.754727398342876,6.529326640530094,7.108857826529338,0.0805687401597055,14.571821906024027,6.53821579006582,8.318239987042695,2.892966300314299,8.620346359286842,7.421104931921761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2137,-8.072486949936254,-6.828135766578315,-3.5497225402532084,-7.88688266307234,-8.902754830672505,1.0254786859613585,-14.073644950187534,-13.427683445046902,-0.914020799040717,-2.4975877827064537,2.5706613588325844,-0.2646119989823923,0.16408471949557324,-1.5849904247840136,1.5009598246769151,2.171595522185484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2138,-14.917520066226441,-15.728731704062131,-8.329822606809923,-16.7059592953036,-12.910920204504242,-10.24767144607651,-18.7693242178701,-25.442466428188872,-18.977247044271934,-20.29021356924541,-16.577051111066773,-16.63249320222829,-17.105629002976407,-18.44821226811969,-14.88804865663354,-14.557958255420077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2139,9.688745333522071,4.587760988533599,18.164818286469412,7.5604411099579565,13.356192660323437,9.457045386697438,7.689652560358812,9.91993450185506,6.4026896358998115,0.7908758637764706,7.752858483443674,9.860184318527992,7.989750912452827,5.557541691544241,10.719056088388623,13.007008142770875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2140,2.9579119399858236,0.9322345781928689,13.003893794158024,4.903517559359518,7.4640594071378175,7.125336539774093,7.220138721418181,13.307425824232748,15.441600959833696,12.175864141940814,16.941852969259124,22.96769716193146,18.21721327058129,16.862705773076275,20.543479065391143,24.894167059909773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2141,-16.61646397944422,-13.27976869177133,-2.2933936977211786,-11.6232814724208,-12.552416016704953,-9.192232487441578,-4.806514502774867,-7.439409289615412,-0.24846665027698478,-0.5036408192433761,5.9596008023726945,10.972537356153502,5.0465075996142446,4.613716506436635,8.910859148285844,11.695405725488271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2142,-11.915870050806806,-9.129894742163874,1.728344827032064,-7.103591687157774,-9.917888280290722,-8.980726334774168,-5.485223542948102,-3.099661370992095,-7.425482926953039,-8.192184528348193,2.006901713570432,2.1449758448797205,-0.912246183620006,-2.9809002551213055,3.967000910044149,3.424861537991333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2143,3.0108044884936547,3.3267054565766294,9.34126007200507,8.451948037863506,7.018912533880396,5.092414894937082,2.6046548382868835,8.180473512237779,-5.245121754189729,-4.953606346592231,3.687530625887641,0.4093859877364281,-0.5180095814005696,-4.7507885753417725,0.8590790098396006,-1.0455121453815472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2144,2.5937316910222066,2.7239280491269326,3.649010696768457,6.672179248354944,7.851161809775249,9.07159077969279,1.864091382216742,0.2657617648184001,5.455186986979918,4.626581620005396,8.240166444566634,4.32595886282796,5.85009504851946,0.3212422598442046,3.280805176015333,3.0048913826637325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2145,-5.856559618341464,-5.300835817098843,-4.067699051296664,-6.595671776754656,-3.3577170326933867,-2.715252979653741,-4.907919409718488,-8.0144769094223,2.277346336336315,-1.8228009094378272,-1.7601132195639604,-6.337596639942991,0.8185089890588788,-6.303730176553779,-2.7799014027963054,-4.707702454418971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2146,4.252228628277834,3.514334405385771,8.102734106505139,1.0425084144449634,5.122680674693548,1.7076499652786943,6.45331163841713,4.562647320467917,0.47343645402672563,-2.244548074892513,-2.5947479693294446,-6.257137461962478,0.8832180070042548,-5.116392164902172,-3.3466552638187403,-5.505020985689649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2147,10.355146116844885,9.929721915885125,12.363909749487355,9.820308487644471,10.852292153697206,11.100520657306319,7.07407819870393,9.15396571340857,7.219172163629242,8.059941791206146,4.508737629062374,7.950313341889261,7.447108643330792,7.166241647017522,2.121392891796255,6.790205084935248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2148,2.165151199380098,4.738234339048713,4.07602639392676,6.456427773401906,5.174379547725657,6.58722409016373,1.3225680270343254,2.7569693190575,4.199798630462318,3.961003247901586,-0.35061518517838586,5.6261910821368275,3.953114706697992,5.414610216285249,0.5876870105859027,4.211602560081473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2149,2.458986176984336,4.908606809816,10.232940686938697,6.867787957685213,6.897862583051541,4.161104104565702,18.252607874739166,8.847373049649672,7.725095766672483,5.0469147546857105,7.950710159006129,8.749279989538941,11.49795665524241,10.192872198553026,11.73992824937421,8.858381585728822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2150,-8.962506960277288,-7.4665931150672264,0.29428360759966665,-6.18963282978212,-7.546201386985572,-10.015367754679339,8.91688408560033,0.7032785945709534,3.9442718318852794,1.7156442479807659,11.141372542693844,8.438596081967443,10.646991617379092,9.095838402284887,11.654693485816729,8.949792589234706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2151,-15.310085603821474,-13.685451370057685,-12.65505701730574,-11.325228995010836,-15.136647531632764,-17.134835173174118,-7.934931402959009,-7.976864359374183,-8.385345059256327,-11.124354039239515,-0.8132097975836725,-4.7120642306369405,-3.9222947726430775,-5.692500403043622,-3.7676318459678573,-5.860362652983417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2152,1.7581108508139032,2.208638853572438,0.8540328167113707,3.6210354655598884,-0.10037530793348282,-1.6569893051401863,5.696415641258692,4.523589756671541,0.22026372448401332,-3.5542039927990814,4.321893387581294,1.4420310760686803,1.4948527050683218,-0.5479819210153103,0.7065602759641081,-0.5246348338188973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2153,-2.0859902141224715,-2.0562330321399003,-0.9833742103500533,-4.081056393194967,-8.958797856946752,-9.41625130867877,-3.764000472098605,-1.109265615957959,1.8133010279191524,0.05885818919164265,5.775118898791725,4.596810635787943,3.037201141046605,3.09441978074004,2.6297176591668965,3.32779326074451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2154,3.1361641447108006,1.9764953075827858,5.991435822337548,0.32404174309957057,-6.353213436653265,-8.96036137397543,0.514257115911505,4.459174628941231,-6.075680189279385,-5.775760894776454,-0.4816815687356666,-1.3036316959417888,-2.3779741470031723,-1.4234864564298064,0.6093372955792233,-0.8888860748592506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2155,22.07642991294958,20.97498940214013,26.60025223438425,20.733748232042533,15.676796589008442,12.378617256799357,29.236043338253538,24.15021532739245,11.9034379980288,12.49494643209039,17.483708968435533,17.922307272355532,16.709807299656667,17.474827172596676,20.79099322598546,19.62941719003668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2156,1.4494137309663895,2.6016986302017315,7.751612768196539,2.54469767032192,1.327188389146233,-1.2942668238163826,11.434208538089035,0.7796308713124986,18.637169262956128,18.08428707705393,23.335680827018482,24.079492747197296,23.170141918170653,23.293283864024925,25.1203571546043,27.07694933881111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2157,-8.203091505350582,-9.41120520971998,-1.4422175871077005,-9.784401145847674,-10.728192776479759,-14.159260150316943,3.315689541763435,-10.044120791509012,2.2752687251515447,-0.4533518034375277,9.182071548017479,5.97635277524272,7.796668755727069,5.752539014148439,10.691015199114833,9.107994564403107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2158,2.213023997475105,-1.552253642418794,9.635261618506277,-2.7899199749528365,-5.5466797790124645,-9.215935122161062,20.74906214970904,8.51046358358461,1.0152889737567676,-2.532024184890524,15.075524989531267,5.079819164547196,8.483775238253095,5.170608529190716,12.9286596263169,8.274248754654685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2159,-5.344558721482864,-6.018140553821224,2.451595333530808,-4.220780860849632,-8.449858681128607,-11.13051210901307,13.05855671948014,8.04913225676365,3.7749076989091677,0.9084504527397854,21.504019755635387,7.8308888320317465,11.452437133673353,8.7654708580606,14.454716980030405,12.807816956529575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2160,-4.319853910493582,-3.4777884776679153,-0.10780657071800981,0.6774431816886182,-8.333249392532242,-5.649700850415776,3.7375586610200857,5.8561690620191165,1.056487687322221,1.236713194355751,14.740358269309041,5.550870266622784,5.708712850292741,5.736727966366338,6.801095285602333,7.465710235443023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2161,4.909878672523746,1.8877877686181197,6.326822003861074,2.658248177782424,-5.092694262685356,-3.5754489485328453,5.348676761988073,6.5162344864237856,-5.825407610801172,-2.6117258309975924,7.069485882571929,2.8334804439152776,-0.8403832445833466,0.8239432235958546,0.60199675836067,1.5010796180032706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2162,6.996566435347784,0.8687926424551424,11.292441772235373,1.1504745653444015,0.6840118366198418,-7.530886991123422,11.998413979203466,5.789698155721778,-4.337104355634082,-3.181049368780137,13.503023946870123,6.62124731341865,5.919014247327066,4.504050360606399,8.949065823794111,8.61684626266873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2163,-1.0993833090560052,-2.7877406605644026,4.211832579144559,2.594046487280192,-3.512873807503105,-6.0066991996674055,7.297314682228372,5.849245981733791,8.036375658256471,8.709525314986667,24.95639173940337,17.133960667184528,19.63952040613212,16.406551199322372,21.592091566276043,20.61776095771254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2164,-12.815104104236099,-6.725786917038398,-9.059417039156894,-0.10127527320406671,-15.37600530784841,-5.635447155982376,-11.504104437649154,-3.0464796332631536,-1.6497519273293904,2.657019336561561,9.458005609022326,6.243136701112565,6.730763946071551,5.790278378305938,7.542119882817627,9.475755714119277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2165,-1.0361924825116944,4.601189471832697,3.700379717466916,6.364483433071406,-3.536968880650658,2.098249843726011,-3.8443408053148325,0.23258839928624297,-11.94072463916592,-6.822005329165673,-2.8180746774602525,-3.4839502002654825,-6.8126048791476865,-4.928309400688509,-5.284262450799607,-1.8980199542678378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2166,9.302101420110127,8.871364589096444,15.49232217737135,8.133956331051763,7.426012021263016,5.326815271486998,11.794042485484567,17.575528726257808,3.4477996074475286,8.44356079539923,12.96956026917795,14.250847284826698,8.22496345737822,13.14146010306914,9.660771203461035,12.41642432233134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2167,-6.96838510197956,-8.007356047324436,1.2480657247176588,-6.720923973784636,-6.5206441698178,-9.198092409608682,3.9050388128720215,15.693518288683777,5.078537521673363,10.745798737456724,14.884930288560247,18.353666605082232,12.890885134585236,18.744449773227622,16.53692717588105,21.413134530301047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
