%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
15,7.283708090795779,3.9650884965843964,8.58412104968387,9.041339452093858,14.510511856632851,29.691042720258505,3.4767085270594205,4.01756926433827,0.6464767952838599,2.0424175930515815,-1.4279367694859282,3.638472924670978,-2.2492488178347756,-1.4280429375956558,-0.34325204956740407,-2.3160006534580813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,10.039348491203324,6.052515525196022,12.504755223516435,7.280168337119338,17.89420338978734,31.76398991648482,10.569917074880667,4.831517319565121,8.164858190019316,3.028945553380808,7.219146869569915,7.058229497578232,5.441853312702065,2.510109537146114,9.946382743285639,4.730544057399242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,1.2016452032485372,1.5371150574611931,7.764259764259398,3.405731564772898,14.988839679983029,30.826384259657306,6.94201155911786,3.681412725887018,9.038128995615878,0.7832954546102116,6.875266603409976,4.588768490371052,6.323795536862505,1.2252655193571869,11.140059830501777,3.832155195041805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,-3.6923782760582853,-0.17699341128194845,2.4762821002129947,1.6868021127800787,9.816663891283174,30.327360341325573,3.7773744298764953,1.7566212706772362,4.550177640052709,-1.7823403412884176,2.8485936784781103,0.2867662453112274,2.5170460194312057,-2.4978876992271495,6.608166456513356,-0.4646262928584419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,1.100296106363949,1.5989066305326851,1.9983082936026797,0.6849922679904559,8.191895572292768,30.400099961257016,3.4551853939055235,0.5595246604371908,2.432897346849625,-2.1964275478078576,3.554438846632859,-0.2497955336928257,1.9344931473509561,-2.8222840029463754,8.236718729324835,2.627706128487993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,-0.6956096629381889,-0.36893754697972625,2.822166159254703,-1.8486856138535757,10.885614761502856,30.740024074144735,6.589148829166017,0.8371494036950544,3.3572469423596125,-2.385655784620983,4.97821354193913,0.5006034610758974,3.4564523766913666,-1.0770353990911765,11.346218373157491,6.405528847517538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,-10.134294607975715,-6.366381041117119,0.11433395465785345,-7.015444804865123,8.170984418527556,27.982688801969054,8.19706151493013,-0.6383205489608521,4.50251817275392,-3.6639807522228303,4.920491783114276,0.15304952594189203,4.490095036586531,-0.1707941524648291,10.484646745212125,6.056477143261203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,-14.569557678801687,-10.741170235775229,-6.410941738366546,-10.30885916603221,0.5608604698303701,26.779177509094488,1.4474920622170515,-3.3080987003081717,2.6151205658994456,-4.264244833111309,0.33738545493475414,-0.5670181962820351,1.9564208880755167,-0.6054335050170216,4.253432481448023,4.85552940584067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,-11.594308378864163,-9.6781538043047,-6.504633828835095,-7.2847160523679015,-0.06327087204759607,29.263035079281835,0.33387958705682763,-1.5560178616053086,-2.289391855333509,-3.8792512591093598,-5.554761461457499,-2.5340963043481466,-2.8513689724694977,-2.170302705394068,0.2955221084506796,1.949894406973586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-10.301202979740964,-7.007245277701827,0.21350559069778896,-5.024416695962138,4.111533985491235,28.04803122748731,7.325893955919618,3.6479669050794463,-2.6934721517975397,-0.8668844271045124,-3.571512690593506,-0.026356839839547064,-1.7159226921653037,0.16383524068652733,3.8323837086863204,2.863781192477758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,-15.346124916274793,-11.798239808875223,-3.0573369626592353,-10.868435068367159,0.34883951248952627,22.017711038940583,5.788812829725998,2.382422362561446,-1.421611649616625,0.2347295385458974,1.4593534651936118,5.901354431945762,1.9762191027802292,4.389825444687016,9.355361314354925,9.795655793067008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,-19.377214377979854,-16.364645922807355,-10.75778425311418,-13.969471494128427,-4.566999177894523,20.35316036504507,-0.021458472506772353,-2.254342723856073,-2.76568500167357,-4.406143015082209,1.7200703978577945,5.1673283279906705,2.354602815020158,3.343206497624137,10.31364875446423,10.813604389875032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,-17.581270898079453,-11.604375639337462,-6.999796748764345,-8.434308685997564,0.9686349139689376,27.327911288496832,-0.8809885541205418,-0.976475886271654,-0.8803909561401877,-6.2972208573610615,-2.6224733024504374,-0.056428018304271355,0.21610611063895302,-1.2411197518338737,4.003080143720638,3.459908531825378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,-13.765277328812886,-6.3824077146175995,0.8461016344596022,-4.600734451830466,7.403432504345979,32.937565328492155,1.984273319332452,2.8063379946074,3.487774091358772,-3.536834198874389,-6.145644898495323,-1.481651168414528,-1.582073929522923,-3.836414841278645,-2.7774018657745536,-1.641266473461458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,-12.812151662800694,-7.403060373741248,3.947672244491656,-4.767537329488917,5.9555540093220785,31.081146158523584,3.320122350524592,4.378376297346847,5.180786811465749,-2.8318176850193346,-3.6832175106579848,1.4207511964685096,0.8918755484989926,-1.9992815922799423,0.6813655547100588,2.3650319333342242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,-13.47318246123152,-11.203978166049332,1.4461827435905403,-5.164508904911319,1.2577646958956024,28.692210677133026,1.3777975981669854,3.44563110079714,4.166822314426426,-2.229582276521654,-0.7683325628543964,4.294742168603396,4.540423933135646,2.1945704374591823,6.999160523357149,8.357324366319842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,-20.150370453679304,-14.767661897566434,-8.002291522603082,-9.53672101371388,-4.072852510477169,27.317001925894285,-5.2210039025354575,-0.2950068688633074,-0.12387256903762278,-1.2561480574878647,-3.9005192591977282,1.4197976331334399,2.331725181481783,2.008291583151374,5.038850313693381,5.433838397295898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,-25.062331946897693,-12.170262806500467,-13.394014425941982,-11.47829437558704,-3.6276315921820927,31.035557647719763,-10.610487485647784,-0.9612838955791503,-2.9374748632920316,-0.001799981150242047,-5.974788622384049,-1.0403258488527811,-0.09567986050819854,0.6405957101839306,1.7291006780419629,1.5489880311873705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,-19.80159030957583,-9.362980709332664,-8.524587025140965,-9.777730261821063,2.580609593805293,36.815338486002624,-7.608909812122835,0.1381179794385865,0.38035831294672207,2.7311319428536827,-3.0764783160808786,3.048101636236197,2.2352116308293155,3.6899208729422845,3.3459819682874574,5.9807224383831254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,-19.816504864893346,-14.336448871830267,-5.815667143695204,-14.852065120988637,3.0605685054221015,31.88195604685957,-6.386964603538235,-2.8369895864476247,3.866164368005279,3.2869127918942276,-1.879922788938213,5.2218927709445495,3.0739873090666237,5.264200652576218,2.5425549649600896,7.542601196431649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,-26.985327847449824,-19.03433975580846,-7.679796603087043,-20.235247268105375,0.6100671410030546,25.562296553383838,-9.52190532627054,-5.4061085606399315,2.9364469658108305,1.0972962316073094,-4.2550234482259786,2.9644227141377684,1.176470136178601,3.5767953139812008,-2.085584228533424,2.4003108221653724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,-28.428073479266295,-17.93314508098664,-6.765253596577265,-18.260097359974967,2.82997583748981,25.763595547495797,-6.020496071453829,-4.273740801278755,-0.3089927848607914,-0.7993923062903683,-3.8733751999289368,3.0519676895908248,0.6687868395872414,3.996633938194524,-1.3499348166604719,2.0066557089956714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
